task_size,current_edge_queue_time,current_leo_latency,chosen_node,total_experienced_latency
29.685353017063488,2.75,199.70665048623113,edge,3.0034546289675745
32.58878194123015,2.75,199.99476521124956,edge,3.3482967288750842
14.473961694979534,2.75,199.50510868506387,edge,1.7993828485423364
43.44467392583688,0.0,198.428787137719,edge,4.354467392583956
10.901262492442577,2.75,197.17513912827127,edge,3.404925955647286
9.494138340925389,5.5,195.43473776619396,edge,2.1686395412407364
24.44984382788757,0.0,193.26839110370906,edge,2.454984382789007
48.161656433600115,2.75,191.03664048016904,edge,5.333618820136508
12.947327449682579,2.75,190.04855829952416,edge,5.844950548170345
43.22254619284972,5.5,183.4755014059573,edge,5.680519856556657
40.339982151224525,2.75,177.0241675768097,edge,6.05283708310526
30.552553364239028,2.75,170.68594328648925,edge,5.9216770633142914
7.7016369975807475,2.75,162.86250407963738,edge,3.1202112351902542
33.34379955629695,2.75,155.9443482867222,edge,3.5249729177635345
21.24329094748047,2.75,149.7207447859276,edge,3.145332396968115
16.597167145358863,0.0,138.49417928582278,edge,1.6697167145362073
44.03158627883615,2.75,137.49255840680996,edge,5.700132848890007
30.91525058630069,2.75,131.79162771733888,edge,6.694783575609108
40.11390941446567,5.5,126.1999565939035,edge,8.682558009867535
26.937218493696275,5.5,116.3321268798754,edge,7.856701338795119
22.148194928578057,5.5,104.55341318488743,edge,5.90262348423812
11.518175222513033,5.5,95.02059599517277,edge,3.659304435038848
20.18247394995199,5.5,92.83782189449317,edge,4.8929215436601226
43.200534737246386,2.75,84.01729300375594,edge,5.998062295763702
15.269807272454297,5.5,82.94410714116937,edge,7.127843329640655
17.036257589178703,5.5,76.62323258677966,edge,6.4574000301754495
25.020427444158727,8.25,70.64125597186636,edge,6.645698470537354
31.411389808670474,5.5,64.1943016696212,edge,7.197342930653122
13.27487895965228,5.5,57.69888479787318,edge,5.782863643997189
34.791014651388785,8.25,56.01797256936771,edge,8.525301659276465
8.60291320439962,8.25,48.231366808735004,edge,5.7835021944424625
7.870657981602211,8.25,47.491357215300454,edge,6.208762404168738
6.186421101480846,8.25,41.4084860621458,edge,3.68210328286159
8.746304062580899,0.0,34.964902656160056,edge,0.8846304062581112
34.46747039945074,0.0,32.040743200380845,edge,3.456747039945185
16.13284336918365,2.75,28.84035648452365,edge,2.641919416213568
10.907469978208873,0.0,25.175271277388863,edge,1.1007469978212612
34.859711088671204,0.0,23.782672511002275,edge,3.495971108867252
26.42696332949181,2.75,22.037357717267394,edge,3.6630634918469696
17.258649242554135,2.75,20.59559593340914,edge,2.2671759319255216
36.39302946081713,0.0,20.024622366785984,edge,3.6493029460821163
33.39713851884768,2.75,20.087427050554638,edge,6.3304662786649715
28.555691195952836,2.75,20.93615377171038,edge,5.994081938096315
20.62257350738589,5.5,22.182369052005633,edge,5.627355304492994
24.88371375094405,2.75,25.261704532937824,edge,4.201603380848155
18.660781200789003,2.75,27.64838523845652,edge,3.7882603691136865
43.15759197722018,5.5,28.573816982805873,edge,7.314791693338975
5.374269976836798,5.5,32.410362248555444,edge,4.944624825290703
26.46801817031557,5.5,39.33078816975187,edge,3.2505541067180275
18.18151758510745,5.5,40.31902011288431,edge,4.51044467726706
21.81397444371651,5.5,43.12056237253766,edge,5.170188166621301
22.76384358290825,2.75,49.46421915564237,edge,4.264909448992967
22.537547143393816,5.5,51.03356567328448,edge,5.776393450870273
24.00077222391617,5.5,56.07101838332757,edge,5.887529846923371
45.94794815476782,2.75,65.02054678117267,edge,6.688709780170029
17.810458460305384,2.75,73.98609188754699,edge,4.9158347550646795
23.58067444309613,2.75,84.408087454385,edge,3.3474762520772856
18.031788468107848,2.75,90.00660756046622,edge,3.103433561880138
17.246035870323084,0.0,99.34436777831415,edge,1.7346035870323249
5.872792876114835,0.0,105.15569374795494,edge,0.5972792876118547
13.367191916368654,0.0,106.90974560143052,edge,1.3467191916370211
37.183817399507376,2.75,108.21416406920748,edge,4.603583851854637
11.780766216386986,2.75,114.42817687098375,edge,3.583228979625801
19.020950834137494,2.75,121.53946975021239,edge,2.959585501433594
25.865801024154315,0.0,133.98414234945994,edge,2.596580102415828
42.95958346706354,2.75,140.69157578661418,edge,4.401792508014751
39.90438098206356,2.75,145.08117545150307,edge,6.724115573015297
13.648653181690376,5.5,146.59086229390525,edge,7.506892825224895
42.27134213274491,5.5,156.49122466142703,edge,7.782274866500757
16.203306222825532,8.25,158.31985823631794,edge,8.641718086272249
38.19285556490789,5.5,164.86823134429167,edge,9.632120816334009
47.183941563450524,11.0,182.73602794133402,leo,1.1264148592103993
43.86459495873201,11.0,187.5344364212756,leo,1.064826335595626
39.69481855055849,8.25,166.1512329717266,edge,13.025101890202677
26.277149524618185,8.25,175.3972365421713,edge,11.206469288447352
17.42450197273015,11.0,192.47156100926304,leo,0.5409616004640156
19.537843481730775,8.25,179.93374627410907,edge,10.723925539868105
26.387180544274255,11.0,194.12130930142277,leo,0.7218649201868175
32.839018629707354,11.0,196.73553782586595,leo,0.8535159104203558
33.73340054189107,8.25,186.3128348404611,edge,10.210769626267847
33.480903465578514,8.25,190.0435452720361,edge,10.887562849251026
5.4018435150203965,8.25,193.32274316025442,edge,8.65217986341122
9.02659562373535,8.25,196.46239062235878,edge,6.170558291724774
33.1309548594233,5.5,199.25134002412375,edge,4.637893537334094
36.55976630103513,5.5,199.480479846097,edge,7.607125229448684
15.47035838852286,5.5,199.89409938711609,edge,7.276678695305691
39.051388544062505,5.5,199.7607736952266,edge,7.316132072351138
13.68343845725713,5.5,198.83029149045657,edge,5.868319223786784
11.06294781924285,5.5,197.37140148847132,edge,4.400111513959473
24.687500187427663,5.5,194.9926922852779,edge,3.9129551332148367
13.539912629884315,2.75,191.1198807298816,edge,1.6758330712164025
37.95810845552207,2.75,190.4867005364341,edge,4.9630451093576085
46.15133008901207,2.75,184.81388495192002,edge,5.584129338085404
43.55731797503965,11.0,176.08437575579546,leo,1.0472307352565622
11.976146513389713,2.75,182.02535256749843,edge,5.075114239341019
21.520071815204275,5.5,177.9598406644732,edge,4.937073614175006
22.05696063499598,8.25,176.67859271236776,edge,6.459954040208231
37.445160320776544,5.5,171.6735527527971,edge,7.676878483684959
22.437087808133104,5.5,164.97007932884347,edge,6.803717699718163
29.81605132621465,5.5,158.03734300027762,edge,6.792675353631239
33.84067684032829,5.5,151.99844603307562,edge,7.708942917925469
8.000592939331952,8.25,150.4554983453825,edge,7.895081888342702
44.307174991125756,8.25,145.61522834714913,edge,10.436476588488858
9.443911399183953,8.25,137.79686415584143,edge,8.424756866697408
34.60645662282358,5.5,126.82445561757564,edge,7.876503949160451
16.517233865029013,5.5,116.72783265171635,edge,5.924285270939436
8.18932824275549,5.5,107.35346539832331,edge,3.425357222517505
27.113247564272335,5.5,101.35470555221589,edge,4.010467698464254
41.045897705489786,2.75,96.47343604398753,edge,6.375187059314612
47.5071566903256,11.0,79.98213359966215,leo,1.0301252674062198
28.678640980716366,11.0,69.93948309555347,leo,0.643512302709496
47.22097359649373,5.5,94.70174292467742,edge,10.462472485281978
36.87952032404766,5.5,87.49672758427064,edge,11.543218565111147
6.829391852345428,8.25,81.27123031208046,edge,9.928710846855665
37.6327369764135,8.25,75.25725612747243,edge,11.41828406470313
13.050405123301271,8.25,61.63300615146139,edge,7.278968177095521
9.748138185462007,5.5,55.27434146780874,edge,5.508228194892581
25.642426659276847,8.25,49.68192205813046,edge,5.498580763206064
12.506419350659634,2.75,41.51266574833208,edge,2.600750640152455
20.1880791752706,5.5,40.53031224684297,edge,4.078624253510952
24.935547649922952,5.5,38.9421087356619,edge,5.673118875271484
49.61583457781571,5.5,34.91245728148981,edge,8.18923734462578
39.388296555696705,5.5,31.09388807462506,edge,9.512908462889754
32.378601661566755,5.5,26.629798601859456,edge,9.073165578201042
39.456869883542815,5.5,24.538976306840155,edge,10.877068158424208
18.51502827776781,11.0,20.010839758071835,leo,0.39031140531324127
48.27432990341005,8.25,22.75072374893742,edge,13.442233767216294
37.68409752517812,8.25,21.19770319798406,edge,14.51937183466589
21.00450889784708,11.0,25.932550221174914,leo,0.44602272817792255
28.292421147814814,8.25,20.16222793095644,edge,14.061325469576332
5.976561715591979,8.25,20.92241551277672,edge,8.186295402813812
31.19700678619415,11.0,26.46897505453226,leo,0.6504091107785825
17.418071153462257,8.25,22.919905283083146,edge,6.358944966431409
46.66651025952795,8.25,25.61115016044961,edge,7.856626735864211
9.13573045784177,2.75,31.2353758144941,edge,3.994085555435049
38.0419679244911,0.0,37.73926284145921,edge,3.8141967924493656
12.780612088534516,0.0,44.79640947082072,edge,1.2880612088538328
30.930460779951414,0.0,52.146522924877054,edge,3.103046077995259
18.51769642294736,0.0,59.55822272862464,edge,1.861769642294803
8.531482816528424,0.0,67.36529434963411,edge,0.8631482816531388
20.65685931288199,2.75,69.2761131200888,edge,2.1662933107390927
44.05239936280491,0.0,76.35214608861864,edge,4.415239936280614
34.37506324221579,2.75,82.14379495846258,edge,5.672593246415545
39.98383781648213,5.5,86.29966785530328,edge,8.136673885175696
6.8532013473603435,5.5,92.94696596518602,edge,6.407643841274421
27.608072470125474,5.5,98.38565493030471,edge,7.21971103078522
22.963608479612386,11.0,127.08629625304376,leo,0.5863584658450236
37.92103581042236,8.25,103.02983536277458,edge,9.360255169389802
39.82213114503155,11.0,128.75179469763754,leo,0.9251944175980498
31.780948608267813,5.5,111.04382608544657,edge,9.701501322283093
18.04023631205092,8.25,117.1612183546272,edge,9.339268069033551
8.71453006873622,8.25,122.4907634360809,edge,8.314153939794778
30.168327979109314,8.25,129.80382277034033,edge,8.70103711589627
13.824468517694935,8.25,139.20259887272016,edge,6.6267386507283845
16.081062822820087,5.5,148.89660660978896,edge,4.527841670574162
19.553523852029507,8.25,150.8384141106309,edge,5.717130916501901
35.22863990523809,8.25,155.22970294627112,edge,7.471210962645728
19.43322632837013,5.5,161.29953104212967,edge,6.869610024943086
18.71684813958769,5.5,164.8888920180598,edge,7.168674347896285
49.55716320220993,8.25,172.07505491571933,edge,8.775727684754202
7.019489791911796,8.25,175.92414778624226,edge,7.540221238374215
21.821935564425623,5.5,179.81830571874409,edge,7.623359153999445
10.05672833532969,8.25,186.47280474188076,edge,4.570739551994848
46.70283627990982,8.25,187.7401899713801,edge,8.37165863097016
5.617998171204412,2.75,192.7669148610337,edge,4.973056578800879
25.252770678725568,5.5,194.6650530786916,edge,5.664499669724137
29.21024560581437,8.25,195.0654434811346,edge,8.16011850563109
16.63961015415193,5.5,197.5003192921287,edge,6.754281876646928
11.360633941577381,5.5,199.3493402642939,edge,4.20057452027504
31.235222449688706,5.5,199.77029346963613,edge,5.7689312275751945
12.66438411701435,5.5,199.98156668807255,edge,5.404923616778433
32.8084149376129,5.5,199.5389507461205,edge,4.818199627017293
5.375037886179243,5.5,199.31971956248668,edge,4.662848692546049
43.34373251407664,5.5,198.28163299459766,edge,6.683290806712648
5.858524577038738,2.75,195.30851613348992,edge,3.1762964437366463
15.402587906201767,0.0,191.707791638952,edge,1.550258790620319
9.48216703291418,0.0,185.6834524248163,edge,0.9582167032917823
28.920229032344594,0.0,178.79999929194616,edge,2.9020229032348652
25.609381796650133,2.75,177.69342414442872,edge,4.862570589178176
16.132646288738805,5.5,174.69784922989726,edge,4.91136984340892
22.702991802227363,5.5,169.58823162787382,edge,4.680960119739211
20.836088702023144,8.25,168.50411956111344,edge,6.2565010481966965
49.020992026004585,5.5,163.62182841417567,edge,8.949985953675423
48.22725620500572,11.0,138.372768841962,leo,1.1029178929420596
33.16065636720934,5.5,154.29805718782475,edge,8.330373010096991
41.66863869552517,5.5,143.6813182975246,edge,8.326030621412883
48.67417278928477,11.0,123.72744610540357,leo,1.0972109018912306
17.60872300826923,8.25,142.0151554676784,edge,9.453939311281829
34.56192915273257,8.25,139.78909301636298,edge,12.071827037573712
15.234258985370397,8.25,129.17005544501433,edge,9.689354861513493
29.400518804265154,8.25,116.74067832595551,edge,8.183305064321303
29.360922208295673,8.25,111.33035000143097,edge,9.20366770475539
18.904927827298224,5.5,99.79451920579912,edge,7.006397502745131
11.086362222976186,5.5,91.2271617950684,edge,5.043617274537155
11.531857770163032,2.75,79.20525663426433,edge,1.769472324348044
19.287329487887263,0.0,68.21823507139575,edge,1.9387329487890383
10.327428082273041,0.0,57.757690403407224,edge,1.0427428082275583
37.718578996708615,0.0,48.69640052391655,edge,3.781857899671195
23.631806993885547,0.0,40.667454979040414,edge,2.3731806993887403
47.019583597603685,0.0,35.84769101257408,edge,4.7119583597605015
17.32082740841856,2.75,29.654428178391598,edge,2.1442910093546743
13.313592345855529,2.75,27.46790551416121,edge,1.6553359454101155
17.00881758520158,0.0,24.165751654695754,edge,1.7108817585203724
15.448214042120105,0.0,22.50642446620916,edge,1.5548214042123618
35.96635781297222,0.0,21.08693287840749,edge,3.6066357812974275
32.212029182123814,2.75,20.16797379936757,edge,3.8208649371581487
43.345824460951334,2.75,20.020344381856525,edge,5.533569179861843
13.696692326532958,2.75,20.297616904141478,edge,4.9907002454901885
5.675641720329066,5.5,20.49739831528836,edge,4.799541105046046
38.40649977483048,8.25,21.640686595228296,edge,5.901059015954161
7.976134590570021,2.75,24.283890116222572,edge,2.925342705834737
44.02080511873715,0.0,28.951747764777537,edge,4.4120805118736826
25.589521824877046,2.75,32.235666700462104,edge,4.4963458139491195
6.882182377255317,2.75,36.37744450500426,edge,2.469963746947542
19.080387113517386,0.0,40.92099908811841,edge,1.9180387113519828
31.721261062675506,0.0,48.13409276280252,edge,3.1821261062677877
40.41139380434929,0.0,57.105252278310246,edge,4.051139380435416
42.215454574670744,2.75,63.83973510753416,edge,5.417856060211307
28.341619366438024,5.5,66.03622790203477,edge,7.354516173940283
30.096542741603425,5.5,75.45515525194963,edge,6.658660203449472
7.218295213157422,5.5,84.49024996254605,edge,3.9885440654870763
18.704936652000733,5.5,91.87789662801204,edge,3.164918056323586
24.010798210269865,2.75,99.928722044584,edge,2.681956385457852
28.26363426197621,2.75,104.6146336503183,edge,3.844679811209062
25.32641395233449,5.5,106.86815832045863,edge,5.57938510378608
40.04290138442179,5.5,112.06844921732703,edge,7.744160483497581
11.088800338566315,5.5,122.17696918712835,edge,5.2646980918343615
13.0495360524627,5.5,130.10894179930517,edge,3.7169941325391846
14.086940211912093,2.75,139.9818378197312,edge,1.4877849798112948
36.12728427489056,0.0,145.90095901477042,edge,3.6227284274891645
37.32686238733534,0.0,155.6925646856827,edge,3.742686238733768
25.22292881111248,2.75,156.58712336571907,edge,5.896480156549842
22.283931841770727,5.5,163.7892088475073,edge,5.0534214225281175
47.738925011422374,2.75,170.41450712172505,edge,6.792314569217524
39.57171457029747,2.75,175.73672701460734,edge,8.107664998464315
14.128326737575083,11.0,191.50800480433736,leo,0.4740745395565682
34.67886532709197,5.5,181.56811417543483,edge,8.37907679563159
13.04900441029709,8.25,182.95215987175,edge,8.862686114173812
18.92832374466418,8.25,187.24062804057777,edge,7.996773414933159
33.190378234768815,8.25,191.04791081022847,edge,8.477036535962725
25.638919602284147,8.25,194.00929886923083,edge,8.402652951750497
5.258774700457426,5.5,196.77356173483136,edge,5.798026942983597
31.498804723293915,8.25,198.22331113298324,edge,6.73427235325471
8.573221281578727,8.25,199.42347328880268,edge,4.86114038427786
29.630372431241586,5.5,199.91656875694204,edge,5.590038113085939
13.021177629084026,11.0,198.4329179529037,leo,0.45885647053455614
42.13636271166572,2.75,199.8558280572886,edge,6.6310284394457994
34.397459519698415,5.5,199.78689847565434,edge,9.681820690507266
35.01484443257877,8.25,199.59972510112047,edge,12.371007561424449
21.585624146378333,11.0,187.66700955492288,leo,0.619379492482949
24.22957277259926,11.0,185.12414949702236,leo,0.6697156049485784
46.417311422129124,8.25,198.70871813292013,edge,14.617414063711294
36.118112813630006,8.25,196.200619859017,edge,14.34578192261506
28.717373003207936,11.0,177.0119361188605,leo,0.7513593961830338
12.983867030465579,8.25,192.43549753237983,edge,11.782245887060526
46.916591872370255,8.25,188.34328769307095,edge,13.23700619697047
11.054560508512296,8.25,181.21457989387815,edge,9.781387385330163
32.54241852177908,5.5,169.8300310610951,edge,7.124885117216763
33.304036958534994,8.25,168.2556322061861,edge,9.717451701212667
35.989442521445525,8.25,161.65458126082063,edge,10.36540700372916
17.923428671191722,5.5,150.8584666505062,edge,7.6989145438165
28.64260513992176,5.5,144.57276872372142,edge,8.113709382313573
10.837091189943617,8.25,137.78115503256794,edge,6.635858468184779
33.433592337357624,5.5,129.4385522215473,edge,6.920100301367711
32.42325909787769,8.25,123.77145528786637,edge,8.122704516186786
5.071141275162404,5.5,111.27821975951025,edge,4.1920456650050255
10.306657576457233,5.5,109.36896873720677,edge,4.547434977216653
49.954415326255884,2.75,98.37821196345806,edge,5.644183456075552
30.218697721302195,2.75,91.40803122546619,edge,6.164676457404312
14.05342125185406,5.5,87.18782636683625,edge,6.036126778655671
18.84976471597537,5.5,76.79589970834124,edge,4.0505167417150005
5.275906809588177,2.75,70.40673630463824,edge,2.106335904523803
37.59784892649553,0.0,64.12887952615617,edge,3.769784892650023
12.903308970709897,2.75,60.32607466689253,edge,3.472763644286715
35.261283081470964,2.75,54.56008286094726,edge,4.485081386613274
34.05434992990587,2.75,46.327382348355485,edge,3.998753228116584
45.14262470554632,2.75,39.941738004880094,edge,5.131414235548618
40.27950649438424,2.75,35.71654219552194,edge,6.6540359213831834
42.57975811845284,2.75,30.28818899202912,edge,7.1842577947318205
19.19762786465119,2.75,26.005396412301288,edge,5.429128118149492
35.8471985155893,5.5,24.036298054394386,edge,6.889060559119571
20.911799318936364,2.75,21.294390409585404,edge,4.816152082458757
6.402792411013383,5.5,20.41653957109499,edge,3.115051237598891
42.90825987211336,0.0,20.004431495330092,edge,4.300825987211283
31.78363401634997,2.75,20.39533010113238,edge,4.810490567166198
36.736978282048376,2.75,22.00958273844465,edge,4.729567769362802
23.624130553796142,2.75,23.06722435353141,edge,5.497096177206004
25.335784832578792,5.5,24.895464766705935,edge,5.8177479216446955
18.604323438373008,5.5,27.063864933879106,edge,5.52976062768812
40.00056761573574,8.25,27.934651454549584,edge,8.758850999319293
6.122064858348199,8.25,31.541372332056383,edge,6.539735206192745
13.559525536784642,5.5,36.03940936722677,edge,4.8955248345810105
28.563258267686827,2.75,42.481037426012726,edge,4.054527461082216
44.23095434472948,2.75,46.210797587940505,edge,6.5477377517054265
35.4522779932053,2.75,55.37422923704847,edge,5.778894010875774
25.671578477632025,5.5,57.03965054456546,edge,7.611309479287229
5.184944115535607,5.5,64.2859408341958,edge,5.062769271185061
31.74294113542422,5.5,73.22698959264699,edge,4.675906392528304
7.076289651093086,8.25,74.73011514566906,edge,4.803409816147905
19.061636000958167,5.5,83.96685647943164,edge,3.232620556211259
45.14610129924905,2.75,90.63099501362743,edge,5.310801990841355
17.449229240062913,2.75,96.40489546012626,edge,4.978087995977148
10.294287743191713,5.5,104.33921906681259,edge,3.184169902038775
5.6865522870675616,5.5,105.64961993207905,edge,3.288642999241347
14.29598208080077,2.75,114.24791214765428,edge,1.6760592214432108
11.370057295616725,0.0,121.16330088999571,edge,1.1470057295618972
16.017128323818547,0.0,127.71951587822225,edge,1.6117128323821817
20.24325016383804,2.75,129.5671188301074,edge,2.9680801186568715
26.18310105538486,2.75,134.74619932698752,edge,3.696168218000821
7.420994407500185,2.75,139.64472589447544,edge,2.620486902167613
31.825461313928773,2.75,145.01827755008713,edge,3.7660840538101183
36.47144749807292,0.0,155.15411135868993,edge,3.6571447498072303
41.78488905665741,2.75,160.97725051461614,edge,5.398311702019782
29.00682180028075,2.75,168.83547413472726,edge,4.78638308574682
25.956291336942602,2.75,176.46547533694815,edge,3.614783412726865
46.38600689498315,5.5,177.94665544941634,edge,7.465673491586131
35.801508866241846,2.75,182.97945571989683,edge,8.1790718659704
15.426239614450724,5.5,187.46311900602723,edge,6.825506134712668
32.76239392617623,5.5,192.68831830463273,edge,6.018456696162502
36.482657948709274,5.5,195.38025632013523,edge,6.990491735957221
44.708175060259165,2.75,198.20009376313268,edge,7.5949731229393365
26.390046291648726,5.5,198.98463856446364,edge,8.643185355468631
12.686069516104322,5.5,199.83934931609372,edge,7.028067255963833
10.732730089558176,5.5,199.91157263360128,edge,4.788019570622055
40.854099801288235,8.25,199.78479732054058,edge,8.08289781541589
40.65939227935162,5.5,198.58592018448383,edge,8.700482804983949
23.60488575500166,5.5,196.9192942236032,edge,8.358521956130971
48.82512790491327,5.5,194.1936289584664,edge,10.097187694785134
41.626206720118915,8.25,191.4121812994049,edge,11.737665892259429
31.647341078694144,11.0,172.2277476498726,leo,0.8051745692237091
24.59091686103123,5.5,186.1837000577768,edge,10.343815648510827
15.626944361543993,8.25,181.10529205696022,edge,8.772929444093279
34.707414155950396,11.0,154.56993840453134,leo,0.848718221523086
46.88884665843767,8.25,177.99633700290613,edge,11.72813090217096
44.9267691458356,11.0,152.61532311583213,leo,1.0511507060327858
41.99103735413201,5.5,165.4653403730077,edge,9.802080614443184
28.90651194838916,11.0,142.87648269152237,leo,0.7210067216592506
8.132343567324156,8.25,163.49963088013544,edge,9.741784903348162
39.710452049180546,8.25,161.69076531683612,edge,12.924390076277632
5.0082953204847644,8.25,143.899251809076,edge,6.243715552112008
13.804997907987051,5.5,134.21014109723347,edge,4.0008912391595
30.662438353490824,5.5,127.4737496947057,edge,4.617341922748892
47.44999838732512,2.75,120.73537685819915,edge,6.948691362366844
20.4919081893788,2.75,108.18543054772958,edge,4.55014127076447
49.388974182077305,5.5,107.32369817020069,edge,9.184167137525947
18.238309829000194,8.25,102.01071786836539,edge,9.125331029254085
7.390729002937292,5.5,93.20231457655343,edge,6.7177485197371425
21.1660083751114,8.25,82.35451754781778,edge,4.872089506328848
15.585852670872189,2.75,71.58955508121065,edge,2.3336358629267124
19.31572893284123,0.0,64.87408355104819,edge,1.9415728932845013
29.530345458572526,0.0,58.56736580444834,edge,2.9630345458572265
13.470207713499448,2.75,52.008014972239195,edge,1.3854410783396816
42.798320902702194,0.0,43.317494898252434,edge,4.289832090270465
35.15297368652904,2.75,41.63817605802974,edge,6.906655833116929
5.706850971876194,5.5,41.0112883162778,edge,7.134293332381276
24.653080209149987,8.25,35.9422730130007,edge,6.639497342492177
33.90093048116097,8.25,33.238041709642424,edge,8.275600057739211
40.501779103968836,5.5,29.321631301541405,edge,9.457692005000354
13.090881969390407,5.5,26.1529086187083,edge,7.989667689129419
25.252059529067292,5.5,23.32716455274963,edge,7.358723550893046
32.20579657952748,8.25,21.942176599274248,edge,8.521930107773187
15.653748527510835,5.5,20.296474249965797,edge,6.046893300503143
29.577481716393347,5.5,20.000974558523293,edge,6.272128031148895
30.56673099657197,2.75,20.93117184809599,edge,4.894100782476016
26.66898089109509,2.75,21.82567328866937,edge,5.72150576274089
37.908193235757665,5.5,23.077848642993622,edge,7.586062646600112
7.374842246333786,11.0,36.025929498989285,leo,0.18352277442591003
40.0491417763674,2.75,27.178683147609604,edge,7.13997169135564
45.04619652370496,5.5,29.220226595685585,edge,9.909887537906798
38.375874980301866,8.25,29.96113103247361,edge,13.164004092527648
33.51594488519336,8.25,32.32106114964646,edge,14.781352825879367
26.09909646534595,8.25,42.72442688719076,edge,11.118181908336737
12.608565842946614,11.0,72.41135166931083,leo,0.32458266852790985
38.021654635057814,8.25,48.458379111553604,edge,12.012650195491005
41.40031008558052,11.0,74.72315300613053,leo,0.9027293547178488
40.920044990314594,8.25,58.05201089448737,edge,11.722910787091678
12.8576231446558,11.0,94.33099869603986,leo,0.3514834615889413
43.60362728359556,11.0,93.31043750412555,leo,0.965382983175914
46.528903222781736,8.25,61.824570372850296,edge,14.76982238884466
25.099392545517585,11.0,99.79585973768424,leo,0.6017837106473962
30.366782298087635,8.25,70.91771463179384,edge,14.125585476392189
8.712957506678698,8.25,80.9544309969825,edge,11.158319047135592
17.503195862042112,8.25,92.01038448984029,edge,8.854302865182035
36.53486926577102,8.25,106.23214460313142,edge,7.435112386190667
43.790649261244184,2.75,117.2448591253815,edge,7.91606129308002
11.52816133051726,5.5,122.17235656469784,edge,7.315673029004756
27.31767240072979,5.5,127.64346441320437,edge,8.084989373523968
15.707634759918063,8.25,138.05848002307647,edge,5.8446494820864245
14.488553635769208,5.5,147.04815312265447,edge,3.8807808461788227
33.901749379171406,2.75,153.45648346600393,edge,4.7357286257065425
12.542017853861088,2.75,157.95629094247832,edge,4.141947317848462
38.57677454256512,5.5,163.56617618450332,edge,5.5955233822433
22.091035736783947,2.75,170.3396294659588,edge,4.707064458805689
11.531742393001135,2.75,176.21028056456373,edge,2.9364699558136635
46.7250136724033,5.5,179.0729698999299,edge,6.073382202767789
48.27932252631637,2.75,185.04258546683243,edge,7.365834239648393
46.29704634776861,5.5,187.47738485063067,edge,10.37248602933414
24.4303645377744,5.5,193.01426927704327,edge,8.446971515442783
20.073533297812006,5.5,196.77349615045833,edge,6.379257825628883
34.44544767057864,8.25,197.98150392015657,edge,8.028972227461054
38.70909102917361,5.5,199.61775562187955,edge,8.08042828446014
13.771655808373199,5.5,199.99512107769172,edge,6.19142099198325
13.096249357589647,5.5,199.32453244586293,edge,3.9302109410282355
42.42602749211965,2.75,197.56537453493848,edge,4.65440811102053
9.675827814992367,5.5,197.3255726645476,edge,5.263371636833654
17.748365859205457,5.5,195.6494849671827,edge,4.8799592455716265
9.137357715961976,8.25,195.37243242268408,edge,5.479474733453571
42.595661168971,5.5,191.7664854978468,edge,6.269224294657761
36.8633797623276,2.75,187.2705708312769,edge,6.541313615412037
10.845826394245991,5.5,186.0656221485621,edge,6.812031760253376
30.47309619295599,5.5,179.07618267718846,edge,5.659649734167033
36.30441351452347,2.75,170.91037814444812,edge,5.102086194548065
47.128192696028485,2.75,164.62778578136874,edge,6.914038732287736
17.43726029709846,2.75,154.57568266833735,edge,4.389678589463983
39.64462291192548,2.75,143.87510842213825,edge,4.143966402046317
8.329867701813102,2.75,138.61050167058409,edge,2.9910550772892748
19.96946316076916,2.75,131.41999276304017,edge,2.3396043860366262
16.90991836046298,2.75,129.01381173574887,edge,3.157232802552244
46.7863834204533,2.75,120.72057259931869,edge,4.8607057853814695
27.14257825076111,2.75,114.98877976374953,edge,5.539637100263462
14.827392418894789,5.5,112.8385559598669,edge,6.261151948168845
37.19301429878794,5.5,100.87257040579027,edge,5.742625709524873
30.710505193021383,8.25,99.90619757869673,edge,8.469924526799332
24.622595035851546,11.0,67.65013031619002,leo,0.5601020310332387
45.34305768010439,5.5,91.9841997819645,edge,10.1665841378408
46.98021755890998,8.25,90.0931291205155,edge,14.180404732164789
47.93699056667655,11.0,54.9561154485511,leo,1.0136959267820203
36.50248397024265,8.25,83.81043519595747,edge,15.53134368584324
28.19223513336669,8.25,75.23860394120703,edge,15.126646444008657
48.24164849000294,11.0,36.38624268202794,leo,1.0012192124822832
40.34217672910158,8.25,58.39442362749827,edge,12.346014644342176
39.49286403542861,11.0,35.46172681801164,leo,0.8253190075265593
30.525974848037087,8.25,48.61055701195899,edge,10.942491023318325
35.682608102465146,8.25,43.48978054319227,edge,11.933996853772442
38.0895882362567,11.0,25.095106949358744,leo,0.7868868716741417
37.38825656352385,11.0,24.712358837177874,leo,0.7724774901071214
7.834668388018478,11.0,22.407081946152264,leo,0.17910044970631134
48.147074908899874,8.25,37.40997464051121,edge,13.351886764863593
6.76990321679475,8.25,32.39895915911088,edge,10.802462782825387
36.31470253731841,8.25,29.596756945499976,edge,12.360923553811517
41.319666761333096,11.0,20.087376576963194,leo,0.8464807118034514
21.166750467513943,8.25,25.751837641393063,edge,11.085747428215655
29.027302104405482,5.5,21.088324035249745,edge,7.5020569555154
11.371571250261825,11.0,21.12129893372883,leo,0.2485527239387011
49.81251326008754,5.5,20.19715113903252,edge,9.63538644887467
10.874198009419693,11.0,23.313572838701134,leo,0.24079753302703466
